,index,number_of_siblings,direct_admission,CCA,learning_style,student_id,gender,tuition,final_test,n_male,n_female,age,hours_per_week,attendance_rate,sleep_time,wake_time,mode_of_transport,bag_color,sleep_time_dt,wake_time_dt,sleep_duration,sleep_minutes
8873,8873,1,Yes,NONE,Visual,MQ64KX,Male,N,79.0,21.0,0.0,15.0,6.0,98.0,21:30,5:30,public transport,red,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8874,8874,0,Yes,NONE,Auditory,RZGTAA,Male,Y,68.0,21.0,0.0,16.0,5.0,99.0,21:00,5:00,public transport,black,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8875,8875,1,Yes,ARTS,Auditory,HJ1TQR,Female,Y,54.0,12.0,13.0,15.0,12.0,93.0,22:30,6:30,private transport,red,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8876,8876,2,Yes,ARTS,Visual,WDQIZ5,Male,Y,76.0,10.0,4.0,16.0,19.0,91.0,23:00,7:00,walk,blue,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8877,8877,0,Yes,ARTS,Auditory,RINCZQ,Female,Y,78.0,5.0,10.0,15.0,9.0,95.0,22:30,6:30,private transport,yellow,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8878,8878,1,No,ARTS,Auditory,1E7HGZ,Male,N,54.0,17.0,12.0,16.0,14.0,91.0,22:30,6:30,private transport,white,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8879,8879,1,No,SPORTS,Auditory,HFKUWW,Female,Y,51.0,22.0,0.0,15.0,13.0,97.0,23:00,7:00,walk,blue,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8880,8880,1,No,SPORTS,Auditory,881CIV,Female,Y,54.0,23.0,6.0,16.0,5.0,91.0,22:30,5:30,public transport,black,1900-01-01 22:30:00,1900-01-01 05:30:00,0 days 07:00:00,420
8881,8881,0,No,CLUBS,Visual,KFLRX7,Male,N,86.0,11.0,12.0,15.0,5.0,95.0,23:00,7:00,walk,black,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8882,8882,1,No,ARTS,Auditory,3BGDAT,Female,Y,62.0,1.0,27.0,15.0,11.0,99.0,21:30,5:30,public transport,yellow,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8883,8883,0,No,ARTS,Visual,LVIEN0,Male,Y,78.0,12.0,12.0,16.0,8.0,98.0,21:30,5:30,public transport,green,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8884,8884,1,No,SPORTS,Visual,YULMF8,Female,N,53.0,1.0,29.0,15.0,5.0,95.0,21:00,5:00,public transport,red,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8885,8885,1,No,NONE,Visual,B6Y0S5,Female,N,54.0,19.0,7.0,15.0,15.0,100.0,21:00,5:00,public transport,black,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8886,8886,2,No,CLUBS,Auditory,SKM7MV,Male,N,54.0,17.0,3.0,16.0,7.0,95.0,22:00,6:00,private transport,yellow,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8887,8887,0,No,CLUBS,Visual,BR916G,Female,N,69.0,6.0,14.0,15.0,8.0,95.0,22:00,6:00,private transport,black,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8888,8888,2,Yes,NONE,Visual,U57HVU,Female,Y,81.0,1.0,13.0,15.0,6.0,97.0,21:00,5:00,public transport,yellow,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8889,8889,1,No,CLUBS,Visual,AOHOE7,Male,Y,71.0,14.0,11.0,16.0,13.0,94.0,22:30,6:30,private transport,blue,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8890,8890,2,No,CLUBS,Visual,FLGZW4,Male,Y,74.0,10.0,7.0,16.0,19.0,95.0,22:30,6:30,private transport,green,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8891,8891,2,No,SPORTS,Auditory,I1BUON,Male,N,59.0,12.0,10.0,15.0,6.0,97.0,23:00,7:00,walk,black,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8892,8892,0,No,SPORTS,Auditory,PHGP35,Female,Y,72.0,21.0,1.0,15.0,12.0,99.0,22:00,6:00,private transport,yellow,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8893,8893,0,No,CLUBS,Auditory,W5QIJ0,Female,N,56.0,20.0,2.0,16.0,16.0,96.0,22:30,6:30,private transport,green,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8894,8894,1,No,CLUBS,Visual,8W6IRG,Male,Y,61.0,28.0,0.0,16.0,12.0,93.0,21:00,5:00,public transport,yellow,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8895,8895,2,Yes,SPORTS,Visual,7NB3DN,Female,Y,78.0,8.0,6.0,16.0,5.0,97.0,22:00,6:00,private transport,black,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8896,8896,2,Yes,CLUBS,Auditory,AXRXIZ,Female,N,43.0,8.0,14.0,15.0,5.0,95.0,22:00,6:00,private transport,green,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8897,8897,1,Yes,ARTS,Auditory,AUQ89X,Female,N,53.0,3.0,22.0,15.0,14.0,91.0,23:00,7:00,walk,black,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8898,8898,0,No,ARTS,Auditory,B311LP,Male,N,87.0,13.0,9.0,16.0,7.0,92.0,22:00,6:00,private transport,red,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8899,8899,1,Yes,SPORTS,Visual,55DWK7,Male,Y,88.0,15.0,6.0,15.0,7.0,100.0,21:30,5:30,public transport,white,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8900,8900,2,No,ARTS,Visual,Q4XK9H,Male,N,74.0,10.0,13.0,16.0,7.0,91.0,22:30,6:30,private transport,black,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8901,8901,1,Yes,NONE,Auditory,KKQY2N,Male,Y,81.0,19.0,2.0,15.0,7.0,97.0,22:00,6:00,private transport,red,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8902,8902,1,No,CLUBS,Visual,DOT554,Male,N,52.0,10.0,20.0,15.0,11.0,96.0,21:30,5:30,public transport,red,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8903,8903,1,Yes,NONE,Auditory,08IWMF,Female,Y,81.0,18.0,4.0,16.0,6.0,95.0,23:00,7:00,walk,blue,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8904,8904,2,Yes,ARTS,Visual,NY3UEF,Male,N,79.0,14.0,4.0,15.0,7.0,94.0,22:00,6:00,private transport,blue,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8905,8905,0,No,CLUBS,Auditory,MTFOAD,Male,N,89.0,18.0,4.0,16.0,6.0,96.0,23:00,7:00,walk,blue,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8906,8906,0,No,ARTS,Auditory,ZYX7E7,Male,Y,74.0,20.0,3.0,16.0,15.0,92.0,23:00,7:00,walk,black,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8907,8907,0,No,CLUBS,Auditory,TUT282,Female,N,57.0,3.0,19.0,16.0,17.0,99.0,23:00,7:00,walk,blue,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8908,8908,2,No,SPORTS,Auditory,S7BMLU,Male,N,50.0,17.0,5.0,15.0,11.0,99.0,21:00,5:00,public transport,red,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8909,8909,0,No,CLUBS,Visual,XENUW1,Male,N,60.0,10.0,10.0,16.0,19.0,93.0,22:30,6:30,private transport,white,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8910,8910,2,Yes,NONE,Visual,F0Y02F,Female,Y,74.0,3.0,11.0,15.0,11.0,94.0,22:30,6:30,private transport,black,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8911,8911,1,Yes,CLUBS,Auditory,UF2SN0,Male,Y,72.0,17.0,4.0,15.0,8.0,96.0,21:30,5:30,public transport,green,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8912,8912,2,No,NONE,Auditory,4LW1L6,Female,Y,73.0,10.0,9.0,16.0,8.0,98.0,22:00,6:00,private transport,green,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8913,8913,1,Yes,CLUBS,Visual,HUZ7GJ,Female,Y,93.0,4.0,17.0,16.0,8.0,98.0,21:30,5:30,public transport,white,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8914,8914,1,Yes,NONE,Visual,AWF13G,Male,Y,68.0,13.0,4.0,15.0,8.0,100.0,21:00,5:00,public transport,blue,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8915,8915,0,Yes,NONE,Visual,TJQEA4,Male,N,82.0,12.0,5.0,15.0,7.0,99.0,22:30,6:30,private transport,yellow,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8916,8916,0,No,SPORTS,Auditory,31DW5V,Male,N,63.0,13.0,14.0,15.0,9.0,99.0,21:30,5:30,public transport,black,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8917,8917,2,No,ARTS,Auditory,GCTLV6,Female,N,53.0,17.0,5.0,16.0,18.0,90.0,21:30,5:30,public transport,white,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8918,8918,0,No,ARTS,Visual,6IE7U8,Female,Y,63.0,3.0,17.0,16.0,17.0,97.0,23:00,7:00,walk,blue,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8919,8919,1,No,SPORTS,Visual,WXGMY2,Female,N,49.0,13.0,17.0,15.0,10.0,67.0,0:00,6:00,private transport,yellow,1900-01-01 00:00:00,1900-01-01 06:00:00,0 days 06:00:00,360
8920,8920,1,No,ARTS,Auditory,54BCTQ,Male,Y,66.0,18.0,4.0,16.0,18.0,93.0,21:00,5:00,public transport,green,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8921,8921,1,No,CLUBS,Auditory,KP6QYV,Male,Y,64.0,13.0,11.0,16.0,9.0,94.0,21:30,5:30,public transport,blue,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8922,8922,1,Yes,ARTS,Auditory,XPEDYZ,Male,N,38.0,21.0,7.0,16.0,12.0,76.0,21:30,5:30,public transport,black,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8923,8923,2,Yes,ARTS,Visual,TIV2XY,Female,N,70.0,6.0,9.0,16.0,14.0,100.0,22:00,6:00,private transport,blue,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8924,8924,0,Yes,ARTS,Visual,N5LR8B,Male,Y,82.0,16.0,1.0,15.0,6.0,95.0,22:00,6:00,private transport,yellow,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8925,8925,0,No,CLUBS,Auditory,74L47C,Female,Y,56.0,2.0,20.0,15.0,17.0,92.0,22:30,6:30,private transport,green,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8926,8926,2,Yes,ARTS,Visual,W7W2XG,Male,N,73.0,10.0,4.0,16.0,20.0,97.0,22:00,6:00,private transport,yellow,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8927,8927,2,No,ARTS,Auditory,2YJGYZ,Male,N,52.0,20.0,2.0,16.0,15.0,93.0,21:00,5:00,public transport,yellow,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8928,8928,1,Yes,NONE,Visual,OYJGME,Female,Y,83.0,1.0,16.0,15.0,6.0,100.0,21:00,5:00,public transport,blue,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8929,8929,0,No,NONE,Visual,HOA4F9,Male,N,83.0,12.0,12.0,16.0,7.0,96.0,22:00,6:00,private transport,blue,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8930,8930,0,No,SPORTS,Auditory,T6FTLV,Female,Y,90.0,19.0,6.0,16.0,5.0,100.0,23:00,7:00,walk,blue,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8931,8931,2,No,ARTS,Auditory,4A83FT,Male,Y,62.0,12.0,8.0,16.0,7.0,95.0,21:00,5:00,public transport,green,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8932,8932,1,Yes,NONE,Visual,AXY2DP,Female,Y,93.0,18.0,3.0,15.0,8.0,98.0,23:00,7:00,walk,white,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8933,8933,2,No,SPORTS,Auditory,QVRNXF,Male,Y,42.0,12.0,10.0,15.0,11.0,80.0,23:00,6:00,private transport,black,1900-01-01 23:00:00,1900-01-01 06:00:00,0 days 07:00:00,420
8934,8934,0,Yes,ARTS,Auditory,SCTNP4,Male,Y,80.0,16.0,3.0,15.0,7.0,96.0,22:30,6:30,private transport,blue,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8935,8935,1,Yes,NONE,Visual,64SL7U,Female,N,79.0,10.0,7.0,15.0,9.0,91.0,22:30,6:30,private transport,red,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8936,8936,1,No,NONE,Visual,A9ST1C,Male,N,78.0,23.0,2.0,16.0,10.0,92.0,23:00,7:00,walk,black,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8937,8937,0,No,NONE,Auditory,IN34YU,Male,N,68.0,25.0,2.0,15.0,11.0,93.0,21:30,5:30,public transport,yellow,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8938,8938,0,No,CLUBS,Auditory,OJT6U2,Male,N,59.0,13.0,8.0,15.0,11.0,91.0,22:00,6:00,private transport,red,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8939,8939,0,No,ARTS,Visual,T97AGN,Female,Y,65.0,15.0,5.0,15.0,12.0,98.0,22:00,6:00,private transport,black,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8940,8940,1,Yes,ARTS,Visual,F21MBA,Male,Y,91.0,16.0,5.0,15.0,9.0,92.0,21:00,5:00,public transport,black,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8941,8941,0,No,SPORTS,Auditory,ZVV0M1,Male,Y,66.0,21.0,0.0,15.0,17.0,93.0,23:30,6:30,private transport,red,1900-01-01 23:30:00,1900-01-01 06:30:00,0 days 07:00:00,420
8942,8942,1,Yes,NONE,Auditory,Z2HQNM,Female,Y,71.0,7.0,12.0,16.0,13.0,91.0,22:00,6:00,private transport,blue,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8943,8943,1,Yes,CLUBS,Auditory,HE8A3K,Female,Y,79.0,9.0,8.0,15.0,9.0,91.0,23:00,7:00,walk,green,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8944,8944,2,No,NONE,Visual,CIUOF3,Male,Y,71.0,14.0,5.0,15.0,13.0,95.0,23:00,7:00,walk,green,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8945,8945,1,Yes,NONE,Auditory,EV4S6Z,Female,Y,68.0,6.0,16.0,15.0,10.0,91.0,21:30,5:30,public transport,black,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8946,8946,2,Yes,SPORTS,Visual,AQ8FT1,Female,Y,81.0,9.0,9.0,15.0,6.0,92.0,23:00,7:00,walk,yellow,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8947,8947,0,No,CLUBS,Visual,M85X1H,Male,N,66.0,13.0,9.0,16.0,10.0,97.0,21:30,5:30,public transport,black,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8948,8948,0,No,NONE,Visual,2BH5CU,Male,Y,87.0,14.0,9.0,16.0,6.0,97.0,22:00,6:00,private transport,black,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8949,8949,0,No,NONE,Auditory,Z8S8Q1,Female,N,82.0,5.0,17.0,15.0,8.0,96.0,22:30,6:30,private transport,blue,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8950,8950,1,Yes,SPORTS,Auditory,0FSA9D,Male,N,79.0,14.0,3.0,15.0,9.0,92.0,21:00,5:00,public transport,green,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8951,8951,0,Yes,ARTS,Auditory,RIYTWP,Female,Y,73.0,1.0,19.0,15.0,8.0,92.0,21:00,5:00,public transport,green,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8952,8952,1,No,CLUBS,Auditory,EOAXZN,Male,N,46.0,26.0,4.0,16.0,3.0,92.0,22:30,6:30,private transport,red,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8953,8953,1,Yes,ARTS,Auditory,TC9L10,Male,Y,81.0,10.0,9.0,15.0,9.0,96.0,21:30,5:30,public transport,green,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8954,8954,0,Yes,NONE,Visual,KHNRXL,Male,N,81.0,13.0,2.0,15.0,6.0,99.0,21:00,5:00,public transport,yellow,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8955,8955,0,Yes,SPORTS,Auditory,6WO1KR,Female,Y,80.0,6.0,9.0,15.0,7.0,96.0,23:00,7:00,walk,green,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8956,8956,1,No,CLUBS,Auditory,CUPFN6,Female,Y,59.0,20.0,11.0,15.0,5.0,95.0,22:30,6:30,private transport,white,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8957,8957,1,No,NONE,Auditory,EKBDD5,Female,Y,64.0,9.0,19.0,16.0,11.0,97.0,22:00,6:00,private transport,white,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8958,8958,2,No,ARTS,Auditory,QDJC15,Female,Y,50.0,6.0,16.0,16.0,15.0,71.0,0:30,6:30,private transport,yellow,1900-01-01 00:30:00,1900-01-01 06:30:00,0 days 06:00:00,360
8959,8959,0,Yes,NONE,Visual,5H877B,Female,Y,86.0,10.0,10.0,15.0,5.0,96.0,23:00,7:00,walk,red,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8960,8960,0,No,SPORTS,Auditory,4FCY27,Female,N,78.0,4.0,18.0,15.0,9.0,95.0,22:30,6:30,private transport,yellow,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8961,8961,2,No,ARTS,Auditory,WDN5LL,Female,Y,76.0,5.0,16.0,15.0,6.0,99.0,23:00,7:00,walk,red,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8962,8962,2,Yes,SPORTS,Visual,DYHHGB,Male,N,70.0,11.0,9.0,16.0,19.0,95.0,21:00,5:00,public transport,red,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8963,8963,1,Yes,NONE,Auditory,AV08XT,Male,Y,78.0,17.0,0.0,15.0,9.0,95.0,21:30,5:30,public transport,blue,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8964,8964,2,Yes,ARTS,Visual,86FWI9,Female,Y,78.0,8.0,6.0,15.0,7.0,100.0,23:00,7:00,walk,red,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8965,8965,0,No,NONE,Auditory,AHU2HL,Female,Y,94.0,4.0,17.0,16.0,8.0,92.0,22:00,6:00,private transport,blue,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8966,8966,1,No,ARTS,Auditory,7FWQT6,Male,N,53.0,17.0,7.0,15.0,10.0,94.0,22:00,6:00,private transport,white,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8967,8967,1,No,ARTS,Auditory,UP0UUP,Male,Y,59.0,19.0,12.0,15.0,20.0,92.0,21:30,5:30,public transport,yellow,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8968,8968,1,No,CLUBS,Visual,3PTT95,Male,N,67.0,20.0,8.0,16.0,7.0,93.0,22:00,6:00,private transport,yellow,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8969,8969,0,No,CLUBS,Auditory,67HR3I,Female,Y,71.0,18.0,4.0,15.0,19.0,93.0,21:30,5:30,public transport,green,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8970,8970,0,Yes,SPORTS,Visual,RRC1AC,Female,Y,83.0,1.0,19.0,16.0,10.0,92.0,21:30,5:30,public transport,blue,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8971,8971,1,No,NONE,Auditory,IW5W0I,Female,N,47.0,21.0,4.0,15.0,12.0,65.0,1:00,7:00,walk,yellow,1900-01-01 01:00:00,1900-01-01 07:00:00,0 days 06:00:00,360
8972,8972,2,Yes,NONE,Visual,E3T2OB,Female,N,73.0,4.0,16.0,16.0,15.0,95.0,22:00,6:00,private transport,green,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8973,8973,2,No,CLUBS,Visual,T6MB82,Female,Y,79.0,4.0,13.0,16.0,9.0,90.0,22:00,6:00,private transport,white,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8974,8974,1,Yes,NONE,Auditory,N464SQ,Male,Y,77.0,11.0,6.0,16.0,9.0,95.0,23:00,7:00,walk,black,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8975,8975,0,Yes,NONE,Visual,O66G89,Male,Y,89.0,14.0,2.0,15.0,7.0,92.0,23:00,7:00,walk,yellow,1900-01-01 23:00:00,1900-01-01 07:00:00,0 days 08:00:00,480
8976,8976,1,No,NONE,Auditory,HTX0JS,Male,Y,63.0,12.0,16.0,16.0,14.0,99.0,21:00,5:00,public transport,yellow,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8977,8977,2,No,ARTS,Visual,HA2USF,Male,Y,68.0,12.0,10.0,15.0,11.0,91.0,21:00,5:00,public transport,green,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8978,8978,2,No,SPORTS,Auditory,CIPNT0,Male,Y,68.0,12.0,7.0,15.0,10.0,90.0,22:30,6:30,private transport,black,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8979,8979,2,No,CLUBS,Auditory,C7N7XJ,Male,Y,71.0,19.0,0.0,16.0,15.0,96.0,22:00,6:00,private transport,white,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8980,8980,0,Yes,NONE,Visual,ZU4L5L,Female,Y,82.0,3.0,17.0,15.0,5.0,99.0,22:30,6:30,private transport,yellow,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8981,8981,0,Yes,NONE,Visual,E3DE1O,Female,Y,70.0,7.0,9.0,15.0,7.0,96.0,22:30,6:30,private transport,blue,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8982,8982,1,Yes,ARTS,Auditory,OZX63C,Male,Y,76.0,19.0,1.0,15.0,8.0,98.0,22:00,6:00,private transport,green,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8983,8983,1,No,SPORTS,Auditory,SCKIOA,Female,N,48.0,9.0,21.0,15.0,9.0,54.0,0:00,5:00,public transport,white,1900-01-01 00:00:00,1900-01-01 05:00:00,0 days 05:00:00,300
8984,8984,0,No,NONE,Auditory,J4MHHE,Male,Y,93.0,25.0,0.0,15.0,10.0,93.0,22:00,6:00,private transport,white,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8985,8985,1,Yes,CLUBS,Visual,FQEMF3,Female,N,79.0,1.0,20.0,15.0,6.0,99.0,21:30,5:30,public transport,blue,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8986,8986,0,No,SPORTS,Auditory,ACJ5PU,Male,N,60.0,10.0,10.0,15.0,14.0,97.0,21:00,5:00,public transport,blue,1900-01-01 21:00:00,1900-01-01 05:00:00,0 days 08:00:00,480
8987,8987,2,No,ARTS,Visual,272H8H,Male,N,56.0,11.0,11.0,15.0,9.0,96.0,22:00,6:00,private transport,yellow,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8988,8988,1,No,ARTS,Auditory,MJ03WN,Female,N,48.0,27.0,2.0,15.0,9.0,82.0,22:30,6:30,private transport,white,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8989,8989,1,Yes,SPORTS,Auditory,U9FZJR,Male,N,48.0,25.0,0.0,15.0,3.0,68.0,23:00,6:00,private transport,green,1900-01-01 23:00:00,1900-01-01 06:00:00,0 days 07:00:00,420
8990,8990,1,No,NONE,Auditory,LUBLWV,Female,Y,62.0,7.0,21.0,16.0,20.0,96.0,21:30,5:30,public transport,yellow,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8991,8991,2,No,SPORTS,Auditory,6I5W27,Male,Y,68.0,15.0,8.0,15.0,18.0,93.0,21:30,5:30,public transport,yellow,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8992,8992,0,No,ARTS,Auditory,RYYKLM,Female,N,63.0,20.0,7.0,16.0,15.0,96.0,22:00,6:00,private transport,yellow,1900-01-01 22:00:00,1900-01-01 06:00:00,0 days 08:00:00,480
8993,8993,2,No,CLUBS,Auditory,0L0TTY,Female,Y,53.0,11.0,11.0,16.0,14.0,92.0,21:30,5:30,public transport,red,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8994,8994,0,Yes,SPORTS,Visual,4HOLLM,Male,N,77.0,11.0,4.0,15.0,10.0,95.0,22:30,6:30,private transport,yellow,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
8995,8995,2,Yes,SPORTS,Auditory,3DPOOX,Female,N,39.0,8.0,14.0,15.0,1.0,62.0,23:30,5:30,public transport,yellow,1900-01-01 23:30:00,1900-01-01 05:30:00,0 days 06:00:00,360
8996,8996,2,No,ARTS,Visual,IL9M18,Female,Y,60.0,22.0,0.0,15.0,10.0,98.0,21:30,5:30,public transport,white,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8997,8997,2,No,CLUBS,Visual,DFC9V5,Male,Y,80.0,15.0,2.0,15.0,10.0,92.0,21:30,5:30,public transport,green,1900-01-01 21:30:00,1900-01-01 05:30:00,0 days 08:00:00,480
8998,8998,0,No,SPORTS,Visual,55COB8,Male,N,91.0,16.0,7.0,15.0,9.0,100.0,22:30,6:30,private transport,blue,1900-01-01 22:30:00,1900-01-01 06:30:00,0 days 08:00:00,480
